id,long,lat,sub_basin,elevation,aap_(mm),riverdist_m,faultdist_m,landuse_type,slop(percent),slop(degrees),geo_unit,des_geouni,climate_type,des_climatetype
1808.0,46.283,35.34,Diyala,1228.0,248.0,503.18,2317.18,dryfarming,44.94,24.2,OMql, Massive to thick - bedded reefal limestone,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1809.0,46.288,35.339,Diyala,1216.0,248.0,665.21,2423.16,dryfarming,13.72,7.81,OMql, Massive to thick - bedded reefal limestone,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1810.0,46.292,35.327,Diyala,1463.0,248.0,1136.86,1193.83,dryfarming,52.61,27.75,"Olc,s",Ordovician limestone confining unit,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1811.0,46.296,35.326,Diyala,1435.0,248.0,1179.99,1289.83,dryfarming,26.1,14.63,"Olc,s",Ordovician limestone confining unit,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1812.0,46.3,35.329,Diyala,1321.0,248.0,976.45,1779.71,dryfarming,19.78,11.19,OMql, Massive to thick - bedded reefal limestone,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1813.0,46.283,35.323,Diyala,1244.0,248.0,413.13,603.55,denseforest,96.65,44.54,TRKubl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1814.0,46.301,35.326,Diyala,1361.0,248.0,1152.16,1619.69,dryfarming,23.08,13.0,"Olc,s",Ordovician limestone confining unit,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1815.0,46.299,35.326,Diyala,1373.0,248.0,1228.66,1479.83,dryfarming,6.87,3.93,"Olc,s",Ordovician limestone confining unit,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1816.0,46.303,35.319,Diyala,1387.0,248.0,469.58,1480.03,denseforest,46.76,25.06,TRKubl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1817.0,46.304,35.326,Diyala,1268.0,248.0,1013.93,1843.28,dryfarming,26.02,14.58,"Olc,s",Ordovician limestone confining unit,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1818.0,46.299,35.326,Diyala,1373.0,248.0,1228.66,1479.83,dryfarming,6.87,3.93,"Olc,s",Ordovician limestone confining unit,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1819.0,46.313,35.337,Diyala,1188.0,248.0,368.12,3242.8,dryfarming,21.63,12.21,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1820.0,46.311,35.344,Diyala,1315.0,248.0,257.39,2955.76,dryfarming,33.0,18.26,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1821.0,46.303,35.338,Diyala,1152.0,248.0,251.9,2743.77,dryfarming,13.28,7.56,OMql, Massive to thick - bedded reefal limestone,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1822.0,46.312,35.323,Diyala,1196.0,248.0,474.53,2375.46,denseforest,58.98,30.53,"Olc,s",Ordovician limestone confining unit,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1823.0,46.311,35.323,Diyala,1216.0,248.0,549.81,2288.2,denseforest,43.18,23.36,"Olc,s",Ordovician limestone confining unit,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1824.0,46.305,35.321,Diyala,1466.0,248.0,722.12,1702.85,denseforest,28.22,15.76,"Olc,s",Ordovician limestone confining unit,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1825.0,46.297,35.334,Diyala,1247.0,248.0,829.32,2089.39,dryfarming,18.79,10.64,OMql, Massive to thick - bedded reefal limestone,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1826.0,46.937,35.393,Diyala,1603.0,241.0,96.46,3331.1,bagh/grazing area,16.62,9.44,Kussh, Dark grey shale ( Sanandaj shale),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1827.0,46.937,35.395,Diyala,1601.0,241.0,226.51,3170.1,mix(modrange_x),9.85,5.63,Kussh, Dark grey shale ( Sanandaj shale),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1828.0,46.935,35.452,Diyala,1653.0,241.0,412.23,1293.3,mix(modrange_x),16.91,9.6,Kussh, Dark grey shale ( Sanandaj shale),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1829.0,46.934,35.406,Diyala,1694.0,241.0,932.98,2472.16,mix(modrange_x),14.41,8.2,Kussh, Dark grey shale ( Sanandaj shale),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1830.0,46.958,35.262,Diyala,1622.0,241.0,151.31,340.94,mix(dryfarming_x),18.93,10.72,KPef,"Thinly bedded sandstone and shale with siltstone , mudstone , limestone and conglomerate",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1831.0,46.883,35.211,Diyala,2097.0,241.0,2432.61,226.32,modrange,24.02,13.51,Kussh, Dark grey shale ( Sanandaj shale),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1832.0,46.892,35.208,Diyala,1846.0,241.0,2103.83,126.69,modrange,19.67,11.13,Kussh, Dark grey shale ( Sanandaj shale),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1833.0,46.822,35.18,Diyala,1593.0,241.0,26.72,835.13,bagh/grazing area,28.22,15.76,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1834.0,46.822,35.183,Diyala,1601.0,241.0,26.29,579.38,modrange,23.6,13.28,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1835.0,46.661,35.013,Diyala,1434.0,241.0,2174.45,959.73,mix(dryfarming_x),23.62,13.29,PeEf,"Sandstone , shale , limestone and volcanics",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1836.0,46.655,35.017,Diyala,1418.0,241.0,2026.64,576.1,mix(dryfarming_x),18.62,10.55,PeEf,"Sandstone , shale , limestone and volcanics",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1837.0,46.636,35.029,Diyala,1391.0,241.0,2164.71,553.14,mix(dryfarming_x),23.56,13.26,Qft2, Low level piedmont fan and valley teraces deposite,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1838.0,46.615,35.052,Diyala,1341.0,241.0,1480.15,169.09,mix(dryfarming_x),28.53,15.92,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1839.0,47.51,36.629,Safid Rud,2015.0,286.0,882.85,3580.94,mix(modrange_x),21.26,12.0,Plms,"Mudstone , locally gypsiferous and sandstone",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1840.0,47.449,36.473,Safid Rud,2017.0,272.0,45.19,2440.07,poorrange,14.57,8.29,pCmt2," Low - grade , regional metamorphic rocks (Green Schist Facies )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1841.0,47.56,36.619,Safid Rud,1677.0,286.0,74.63,5767.13,agri,16.76,9.52,Plms,"Mudstone , locally gypsiferous and sandstone",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1842.0,47.566,36.615,Safid Rud,1655.0,286.0,66.08,6434.83,agri,13.03,7.42,Plms,"Mudstone , locally gypsiferous and sandstone",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1843.0,46.157,35.422,Diyala,1624.0,248.0,1343.93,5291.03,lowforest,25.58,14.35,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1844.0,46.153,35.422,Diyala,1647.0,248.0,1267.7,5226.03,lowforest,44.96,24.21,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1845.0,46.154,35.423,Diyala,1659.0,248.0,1409.53,5351.44,lowforest,4.27,2.45,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,SH-K-W,"Hot and dry, with a dry period longer than the humid period"
1846.0,46.145,35.424,Diyala,1481.0,248.0,1063.38,5314.4,goodrange,25.96,14.55,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1847.0,46.142,35.427,Diyala,1539.0,248.0,1213.26,5593.16,goodrange,32.57,18.04,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1848.0,46.132,35.432,Diyala,1530.0,248.0,1475.28,5906.35,dryfarming,23.91,13.45,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,SH-K-W,"Hot and dry, with a dry period longer than the humid period"
1849.0,46.84,35.372,Diyala,2033.0,241.0,430.05,1645.59,mix(modrange_x),19.82,11.21,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1850.0,47.101,36.031,Safid Rud,1932.0,272.0,470.78,13087.71,mix(poorrange_x),15.32,8.71,Plms,"Mudstone , locally gypsiferous and sandstone",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1851.0,46.422,35.251,Diyala,1189.0,248.0,378.03,4822.82,dryfarming,23.68,13.32,TRKubl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1852.0,46.814,35.056,Diyala,1379.0,241.0,386.42,5942.12,modforest,50.64,26.86,PeEf,"Sandstone , shale , limestone and volcanics",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1853.0,46.823,35.059,Diyala,1319.0,241.0,151.25,5455.26,bagh/grazing area,70.69,35.25,OMrb,"Red Beds composed of , red conglomerate , sandstone , marl , gypsiferous marl and gypsum",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1854.0,46.827,35.062,Diyala,1304.0,241.0,159.31,4967.8,modforest,61.86,31.74,OMrb,"Red Beds composed of , red conglomerate , sandstone , marl , gypsiferous marl and gypsum",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1855.0,46.919,35.413,Diyala,1771.0,241.0,711.45,2534.68,mix(modrange_x),18.68,10.58,Kussh, Dark grey shale ( Sanandaj shale),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1856.0,46.916,35.414,Diyala,1813.0,241.0,523.09,2267.02,mix(modrange_x),13.5,7.69,Kussh, Dark grey shale ( Sanandaj shale),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1857.0,46.912,35.416,Diyala,1771.0,241.0,332.04,1913.21,mix(modrange_x),15.02,8.54,Kussh, Dark grey shale ( Sanandaj shale),SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1858.0,46.825,35.439,Diyala,2125.0,241.0,1433.79,1852.41,mix(modrange_x),27.52,15.39,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1859.0,46.794,35.461,Diyala,2146.0,241.0,754.11,533.66,mix(modrange_x),21.85,12.33,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1860.0,46.792,35.462,Diyala,2108.0,241.0,564.24,409.85,mix(modrange_x),17.15,9.73,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1861.0,46.791,35.465,Diyala,2070.0,241.0,431.51,456.25,mix(modrange_x),14.78,8.41,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1862.0,46.793,35.432,Diyala,1994.0,241.0,598.89,1054.73,mix(modrange_x),21.6,12.19,Pel,"White , massive to thick - bedded limestone and marl",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1863.0,46.792,35.472,Diyala,1987.0,241.0,253.27,841.49,mix(modrange_x),49.51,26.34,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1864.0,46.795,35.471,Diyala,2038.0,241.0,423.02,656.95,mix(modrange_x),24.29,13.65,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1865.0,46.795,35.473,Diyala,1957.0,241.0,201.62,674.83,mix(modrange_x),49.1,26.15,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1866.0,46.797,35.475,Diyala,1892.0,241.0,7.51,610.78,bagh/grazing area,17.34,9.84,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1867.0,46.45,35.205,Diyala,1913.0,248.0,1086.66,6103.38,modrange,61.53,31.61,TRKubl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1868.0,46.468,35.206,Diyala,1652.0,248.0,1356.71,4976.13,modforest,12.19,6.95,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1869.0,46.463,35.206,Diyala,1749.0,248.0,1457.71,5428.64,modforest,40.36,21.98,TRKubl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1870.0,46.469,35.203,Diyala,1697.0,248.0,1536.34,4935.87,modrange,11.57,6.6,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1871.0,46.637,35.198,Diyala,1889.0,241.0,521.98,394.44,lowforest,31.49,17.48,KPef,"Thinly bedded sandstone and shale with siltstone , mudstone , limestone and conglomerate",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1872.0,46.47,35.205,Diyala,1711.0,248.0,1311.8,4809.81,modforest,23.39,13.16,Murm,Ligth - red to brown marl and gypsiferous marl with sandstone intercalations,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1873.0,46.703,35.297,Diyala,1974.0,241.0,150.22,871.56,mix(bagh_X),24.16,13.58,Kupl, Pelagic limestone with globotruncana,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1874.0,46.706,35.294,Diyala,2004.0,241.0,192.13,699.83,mix(bagh_X),24.64,13.84,Kupl, Pelagic limestone with globotruncana,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1875.0,46.72,35.301,Diyala,1853.0,241.0,562.05,1336.38,mix(bagh_X),31.13,17.29,KPef,"Thinly bedded sandstone and shale with siltstone , mudstone , limestone and conglomerate",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1876.0,46.203,35.172,Diyala,1311.0,248.0,174.97,1277.31,goodrange,77.14,37.65,TRKurl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1877.0,46.206,35.171,Diyala,1489.0,248.0,269.0,1183.83,goodrange,38.65,21.13,TRKurl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1878.0,46.203,35.171,Diyala,1326.0,248.0,228.48,1361.58,goodrange,71.24,35.47,TRKurl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1879.0,46.218,35.158,Diyala,1246.0,248.0,28.63,1518.87,lowforest,35.78,19.69,TRKurl," Buff to grey , thick - bedded to massive ,  partly o'olitic limestone ( Bisetun Limestone )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1880.0,46.221,35.091,Diyala,1382.0,248.0,337.75,3280.16,modforest,53.37,28.09,Kbgp,"Undivided Bangestan Group , mainly limestone and shale , Albian to Companian , comprising the following formations : Kazhdumi , Sarvak , Surgah and Ilam FORMATIONS )",SA-C-W,"Hot and dry, with a dry period longer than the humid period"
1881.0,46.905,35.258,Diyala,1727.0,241.0,316.43,51.04,mix(dryfarming_x),26.47,14.83,KPef,"Thinly bedded sandstone and shale with siltstone , mudstone , limestone and conglomerate",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1882.0,46.979,35.284,Diyala,1682.0,241.0,1086.76,2725.86,mix(dryfarming_x),25.36,14.23,Kupl, Pelagic limestone with globotruncana,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1883.0,46.836,35.365,Diyala,2046.0,241.0,60.58,2325.82,bagh/grazing area,24.49,13.76,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1884.0,46.709,35.289,Diyala,2130.0,241.0,156.86,330.66,lowforest,42.1,22.83,Kupl, Pelagic limestone with globotruncana,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1885.0,46.831,35.369,Diyala,1997.0,241.0,185.75,2524.87,mix(modrange_x),9.52,5.44,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1886.0,46.709,35.296,Diyala,1963.0,241.0,191.79,1021.77,mix(bagh_X),41.62,22.6,Kupl, Pelagic limestone with globotruncana,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1887.0,46.715,35.321,Diyala,1668.0,241.0,294.81,780.22,mix(bagh_X),20.55,11.61,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1888.0,46.713,35.321,Diyala,1681.0,241.0,377.6,604.65,mix(bagh_X),16.98,9.64,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1889.0,46.702,35.325,Diyala,1591.0,241.0,185.78,476.67,mix(bagh_X),41.84,22.7,KPef,"Thinly bedded sandstone and shale with siltstone , mudstone , limestone and conglomerate",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1890.0,47.544,35.146,Safid Rud,1940.0,222.0,783.78,6801.97,dryfarming,6.54,3.74,Qft2, Low level piedmont fan and valley teraces deposite,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1891.0,47.544,35.144,Safid Rud,1950.0,222.0,658.04,6599.88,dryfarming,4.81,2.75,Qft2, Low level piedmont fan and valley teraces deposite,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1892.0,47.539,35.15,Safid Rud,1918.0,222.0,776.68,7394.28,dryfarming,1.38,0.79,Qft2, Low level piedmont fan and valley teraces deposite,SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1893.0,46.567,35.122,Diyala,1820.0,241.0,1125.75,263.18,modforest,61.41,31.55,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1894.0,46.522,35.149,Diyala,1637.0,241.0,1537.14,438.84,mix(dryfarming_x),13.87,7.9,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
1895.0,46.761,35.182,Diyala,2193.0,241.0,1191.46,4797.6,modforest,52.63,27.76,PeEf,"Sandstone , shale , limestone and volcanics",SA-K-W,"Hot and dry, with a dry period longer than the humid period"
